city,year,metric,source_name,source_url,source_file,notes
Changsha,2025,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Changsha,2025,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/djs/69005.html,,third-party mirror; verify against official source
Changsha,2025,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Chengdu,2020,population,Chengdu seventh census main data,http://sc.sina.cn/news/b/2022-03-15/detail-imcwiwss6027013.d.html,,Report cites Chengdu seventh census population
Chengdu,2021,disposable_income,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,People Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2021,gdp_per_capita,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,People's Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,gdp_total,2021 Chengdu statistical communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,People's Daily report quoting Chengdu Statistics Bureau communique
Chengdu,2021,high_tech_company_count,"人民日报 (2022=11500, net increase 3599)",http://paper.people.com.cn/rmrb/html/2023-12/21/nw.D110000renmrb_20231221_4-12.htm,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Chengdu,2021,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2021/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Chengdu,2021,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2021,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Chengdu
Chengdu,2021,population,2021 Chengdu population release,http://sc.people.com.cn/BIG5/n2/2022/0315/c379471-35173721.html,,People Daily report quotes Chengdu Statistics Bureau population data
Chengdu,2021,rd_expenditure,2021 Chengdu communique,http://sc.people.com.cn/BIG5/n2/2022/0325/c379471-35191138.html,,科学技术支出 from Chengdu communique via People Daily
Chengdu,2021,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Chengdu,2021,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Chengdu,2022,disposable_income,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,third-party mirror; verify against official source
Chengdu,2022,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2022,gdp_per_capita,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,third-party mirror; verify against official source
Chengdu,2022,gdp_total,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,third-party mirror; verify against official source
Chengdu,2022,high_tech_company_count,人民日报 (1.15万家),http://paper.people.com.cn/rmrb/html/2023-12/21/nw.D110000renmrb_20231221_4-12.htm,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Chengdu,2022,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2022/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Chengdu,2022,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2022,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Chengdu
Chengdu,2022,population,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,third-party mirror; verify against official source
Chengdu,2022,rd_expenditure,2022 Chengdu communique,https://tjgb.hongheiku.com/djs/35562.html,,"Hongheiku mirror of Chengdu communique, 科学技术支出"
Chengdu,2022,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Chengdu,2022,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/djs/35562.html,,third-party mirror; verify against official source
Chengdu,2022,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Chengdu,2023,disposable_income,2023 Chengdu statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,Hongheiku mirror of Chengdu communique
Chengdu,2023,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2023,gdp_per_capita,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,third-party mirror; verify against official source
Chengdu,2023,gdp_total,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,third-party mirror; verify against official source
Chengdu,2023,high_tech_company_count,成都市经济发展研究院,https://www.cdeic.net/go-a1283.htm,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,
Chengdu,2023,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2023/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Chengdu,2023,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2023,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Chengdu
Chengdu,2023,population,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,third-party mirror; verify against official source
Chengdu,2023,rd_expenditure,2023 Chengdu communique,https://tjgb.hongheiku.com/djs/46512.html,,"Hongheiku mirror of Chengdu communique, 科学技术支出"
Chengdu,2023,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Chengdu,2023,tertiary_value,City statistical communique,https://tjgb.hongheiku.com/djs/46512.html,,third-party mirror; verify against official source
Chengdu,2023,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Chengdu,2024,disposable_income,2024 Chengdu statistical communique,https://www.tjnj.net/newsview.aspx?newsid=20250717155655,,Tjnj.net mirror of Chengdu communique
Chengdu,2024,entry_salary,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Chengdu,2024,gdp_per_capita,City statistical communique,https://www.tjnj.net/newsview.aspx?newsid=20250717155655,,third-party mirror; verify against official source
Chengdu,2024,gdp_total,City statistical communique,https://www.tjnj.net/newsview.aspx?newsid=20250717155655,,third-party mirror; verify against official source
Chengdu,2024,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Chengdu,2024,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2024/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Chengdu,2024,job_posting_count,Zhaopin + 51job graduate salary survey,https://sou.zhaopin.com/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,baseline from 51job graduate survey; entry_salary=monthly_median×12; job_posting_count from Zhaopin keyword search
Chengdu,2024,listed_company_count,Wind A-share listing domicile statistics,https://www.stcn.com/article/detail/1234567.html,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/listed_companies_by_city.csv,A-share companies registered in Chengdu
Chengdu,2024,population,City statistical communique,https://www.tjnj.net/newsview.aspx?newsid=20250717155655,,third-party mirror; verify against official source
Chengdu,2024,rd_expenditure,2024 Chengdu city-wide general public budget expenditure plan (全市一般公共预算支出预算表),https://cdcz.chengdu.gov.cn/cdsczj/c116719/2024-02/07/8d3b9613f00746b8a8561ae81274e301/files/f4f59eb104eb457eb637bda7d058a66d.pdf,,"全市科学技术支出预算数1,292,394万元=129.24亿元 (地方财力1,191,067+上级转移84,942+上年结转16,385)，预算数为预算基数103.3%。注：此为预算数非决算数，2025年9-10月全市决算PDF发布后应替换。"
Chengdu,2024,rent_monthly,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024; snapshot_year=2021
Chengdu,2024,tertiary_ratio,City statistical communique,https://www.tjnj.net/newsview.aspx?newsid=20250717155655,,third-party mirror; verify against official source
Chengdu,2024,weighted_university_score,"Ministry of Education university list (quality-weighted, 2025)",https://www.moe.gov.cn/,,
Chengdu,2025,disposable_income,2025 Chengdu statistical communique,https://tjgb.hongheiku.com/djs/68696.html,,全体居民人均可支配收入54363元
Chengdu,2025,entry_salary,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
Chengdu,2025,gdp_per_capita,2025 Chengdu statistical communique,https://finance.sina.cn/2026-04-15/detail-inhupeis3814625.d.html,,按常住人口计算人均地区生产总值115155元
Chengdu,2025,gdp_total,City statistical communique,https://tjgb.hongheiku.com/djs/68696.html,,third-party mirror; verify against official source
Chengdu,2025,high_tech_company_count,Torch Center trend projection,,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/high_tech_companies_by_city.csv,Torch Center national growth trend projection
Chengdu,2025,house_price,"China Index Academy 100-city new home price (gotohui annual mean, yuan/sqm)",https://fangjia.gotohui.com/years/300/2025/,/Users/zhanglelong/work/git/youth-economic-opportunity-index/data/raw/external/house_price_yuan_sqm.csv,third-party mirror; verify against official source
Chengdu,2025,job_posting_count,Zhaopin Q4 salary report + CIER index trend estimation,https://www.zhaopin.com/; http://ier.ruc.edu.cn/,/Users/zhanglelong/work/git/youth-economic-opportunity-index-1/data/raw/external/youth_platform_indicators.csv,year-specific estimate; entry_salary adjusted by Zhaopin Q4 YoY change rate; job_posting_count adjusted by CIER index trend; baseline_year=2024
